code_passage,mnemo_passage,val_prof_passage,code_unite_prof_passage,libelle_unite_prof_passage,uri_unite_prof_passage,code_lieusurv,libelle_lieusurv,mnemo_lieusurv,code_prel,mnemo_prel,date_prel,ecartu_prel,code_niveau_prel,libelle_niveau_prel,code_engin_prel,libelle_engin_prel,coordonnee_x_prel,coordonnee_y_prel,code_projection,type_acquisition_coord,code_producteur,nom_producteur,uri_producteur,commentaire_prel,code_echantillon,mnemo_echantillon,code_taxon_echantillon,nomlatin_taxon_echantillon,uri_taxon_echantillon,code_analyse,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,code_organisme_analyste,nom_organisme_analyste,uri_organisme_analyste,codes_reseaux,noms_reseaux,uri_reseaux,date_controle_analyse,date_qualification_resultat,code_qualification_analyse,libelle_qualification_analyse,commentaire_qualification_resultat,date_validation_analyse,commentaire_analyse,code_parametre,libelle_parametre,uri_parametre,resultat_analyse,code_unite_resultat,libelle_unite_resultat,uri_unite_resultat,code_methode,libelle_methode,uri_methode,longitude,latitude,result_ug_per_kg_dw
60795698,74-C1,57.0,,,,60013172,Saint-Denis_Barachois_002 (Large),126-P-480,61945709,74-C1-0,6/19/18 2:00,,,,60000460.0,"Benne Van Veen 0,1 mÂ²",55.44204,-20.85906,31.0,60000480.0,1467,KART'EAU,https://id.eaufrance.fr/int/1467,,60991643.0,,,,,72513915,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,79444700000000.0,KART'EAU,https://id.eaufrance.fr/int/79444661700027,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,12/15/22 1:00,1/1/00 1:00,0,Non qualifiÃ©,,8/21/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,10.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,55.44204,-20.85906,10.0
60795747,82-C1,58.0,,,,60013175,Saint-Louis_Bel Air_002 (Large),126-P-483,61945819,82-C1-0,6/7/18 2:00,,,,60000460.0,"Benne Van Veen 0,1 mÂ²",55.39119,-21.29889,31.0,60000480.0,1467,KART'EAU,https://id.eaufrance.fr/int/1467,,60991744.0,,,,,72514384,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,79444700000000.0,KART'EAU,https://id.eaufrance.fr/int/79444661700027,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,12/15/22 1:00,1/1/00 1:00,0,Non qualifiÃ©,,8/21/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,10.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,55.39119,-21.29889,10.0
60795751,88-C2,23.0,,,,60013177,Saint-Louis_Bel Air_003 (Côte),126-P-485,61945834,88-C2-0,6/7/18 2:00,,,,60000460.0,"Benne Van Veen 0,1 mÂ²",55.39661,-21.29978,31.0,60000480.0,1467,KART'EAU,https://id.eaufrance.fr/int/1467,,60991756.0,,,,,72514509,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,79444700000000.0,KART'EAU,https://id.eaufrance.fr/int/79444661700027,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,12/15/22 1:00,1/1/00 1:00,0,Non qualifiÃ©,,8/21/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,10.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,55.39661,-21.29978,10.0
60789840,,0.0,,,,60013215,"Pont mobile du Brault, rive nord",077-P-055,61936451,,6/25/20 17:15,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.084373,46.317397,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984101.0,20-303,,,,72571296,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,13.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.084373,46.317397,13.8
60790026,,18.0,,,,60013217,Linuen de Cabellou,047-P-038,61936711,,9/30/20 19:43,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.93075,47.84178333,31.0,60000321.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984266.0,20-74,,,,72571645,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,62.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.93075,47.84178333,62.0
60790015,,27.7,,,,60013218,Est bancs du Taillefer,054-P-023,61936700,,9/29/20 19:20,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.0522,47.38756667,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984255.0,20-61,,,,72571874,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,5.89,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.0522,47.38756667,5.89
60790004,,22.0,,,,60013219,Ouest basse Lovre,069-P-082,61936689,,9/28/20 18:30,2.0,27.0,Horizon 2,101.0,Car.reineck,-2.5337,47.26658333,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984244.0,20-45 mod,,,,72572219,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,4.65,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5337,47.26658333,4.65
60788599,,3.2,,,,60013220,Poul ar Vilin,039-P-265,61933502,,8/7/20 11:45,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-4.35833333,48.40888889,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984083.0,20-604,,,,72572760,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,795.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.35833333,48.40888889,795.0
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011204,22-04,5/19/22 14:50,2.0,27.0,Horizon 2,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61035851.0,tube inox H01,,,,73514284,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,49.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,49.3
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011210,22-04,5/19/22 14:50,2.0,33.0,Horizon 8,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049916.0,tube inox H07,,,,73514443,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,69.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,69.3
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011181,,5/19/22 14:50,2.0,27.0,Horizon 2,101.0,Car.reineck,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61035814.0,22-04,,,,73109671,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/12/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/12/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,45.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,45.8
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011209,22-04,5/19/22 14:50,2.0,35.0,Horizon 10,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61035856.0,tube inox H09,,,,73514468,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,82.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,82.0
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011208,22-04,5/19/22 14:50,2.0,31.0,Horizon 6,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049910.0,tube inox H05,,,,73514411,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,65.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,65.3
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62037567,22-04,5/19/22 14:50,2.0,60000120.0,Horizon 21,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049973.0,tube inox H25,,,,73514836,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1.97,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,1.97
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62037568,22-04,5/19/22 14:50,2.0,,,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049975.0,tube inox H29,,,,73514964,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.6,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,0.6
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62037595,22-04,5/19/22 14:50,2.0,,,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050012.0,tube inox H27,,,,73514883,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.76,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,0.76
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62033749,22-04,5/19/22 14:50,2.0,29.0,Horizon 4,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61048545.0,tube inox H03,,,,73514330,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,63.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,63.2
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011219,22-04,5/19/22 14:50,2.0,44.0,Horizon 19,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049912.0,tube inox H19,,,,73514733,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,4.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,4.2
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011233,22-04,5/19/22 14:50,2.0,41.0,Horizon 16,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049920.0,tube inox H15,,,,73514606,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,30.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,30.2
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011218,22-04,5/19/22 14:50,2.0,43.0,Horizon 18,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049913.0,tube inox H17,,,,73514687,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,9.93,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,9.93
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011216,22-04,5/19/22 14:50,2.0,39.0,Horizon 14,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049923.0,tube inox H13,,,,73514560,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,42.9,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,42.9
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011220,22-04,5/19/22 14:50,2.0,45.0,Horizon 20,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049911.0,tube inox H21,,,,73514765,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,2.95,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,2.95
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62011215,22-04,5/19/22 14:50,2.0,37.0,Horizon 12,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049922.0,tube inox H11,,,,73514535,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,64.7,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,64.7
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62037596,22-04,5/19/22 14:50,2.0,,,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050014.0,tube inox H31,,,,73515010,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.58,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,0.58
60828286,22-04 + carotte longue,120.0,,,,60014236,Canyon Capbreton SW,091-P-123,62037566,22-04,5/19/22 14:50,2.0,46.0,2 m,60000801.0,Carottier Ronanberg,-1.73673,43.53087,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049971.0,tube inox H23,,,,73514825,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,3/11/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,3/11/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1.81,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.73673,43.53087,1.81
